t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
187.0000,117.7654,0.0000,0,0.0000,0.4541,0.0000,0.0000
188.0000,117.7997,0.0000,0,0.0000,0.4541,0.0000,0.0000
189.0000,117.8336,0.0000,0,0.0000,0.4541,0.0000,0.0000
190.0000,117.8669,117.8669,1,0.0000,0.4541,0.0000,0.0000
191.0000,117.8998,0.0000,0,0.0000,0.4541,0.0000,0.0000
192.0000,117.9322,0.0000,0,0.0000,0.4541,0.0000,0.0000
193.0000,117.9641,0.0000,0,0.0000,0.4541,0.0000,0.0000
194.0000,117.9955,0.0000,0,0.0000,0.4541,0.0000,0.0000
195.0000,118.0264,118.0264,1,0.0000,0.4541,0.0000,0.0000
196.0000,118.0569,0.0000,0,0.0000,0.4541,0.0000,0.0000
197.0000,118.0869,0.0000,0,0.0000,0.4541,0.0000,0.0000
198.0000,118.1164,0.0000,0,0.0000,0.4541,0.0000,0.0000
199.0000,118.1455,0.0000,0,0.0000,0.4541,0.0000,0.0000
200.0000,118.1742,118.1742,1,0.0000,0.4541,0.0000,0.0000
201.0000,118.2024,0.0000,0,0.0000,0.4541,0.0000,0.0000
202.0000,118.2301,0.0000,0,0.0000,0.4541,0.0000,0.0000
203.0000,118.2574,0.0000,0,0.0000,0.4541,0.0000,0.0000
204.0000,118.2843,0.0000,0,0.0000,0.4541,0.0000,0.0000
205.0000,118.3107,118.3107,1,0.0000,0.4541,0.0000,0.0000
206.0000,118.3368,0.0000,0,0.0000,0.4541,0.0000,0.0000
207.0000,118.3624,0.0000,0,0.0000,0.4541,0.0000,0.0000
208.0000,118.3875,0.0000,0,0.0000,0.4541,0.0000,0.0000
209.0000,118.4123,0.0000,0,0.0000,0.4541,0.0000,0.0000
210.0000,118.4367,118.4367,1,0.0000,0.4541,0.0000,0.0000
211.0000,118.4606,0.0000,0,0.0000,0.4541,0.0000,0.0000
212.0000,118.4842,0.0000,0,0.0000,0.4541,0.0000,0.0000
213.0000,118.5073,0.0000,0,0.0000,0.4541,0.0000,0.0000
214.0000,118.5301,0.0000,0,0.0000,0.4541,0.0000,0.0000
215.0000,118.5525,118.5525,1,0.0000,0.4541,0.0000,0.0000
216.0000,118.5745,0.0000,0,0.0000,0.4541,0.0000,0.0000
217.0000,118.5961,0.0000,0,0.0000,0.4541,0.0000,0.0000
218.0000,118.6173,0.0000,0,0.0000,0.4541,0.0000,0.0000
219.0000,118.6382,0.0000,0,0.0000,0.4541,0.0000,0.0000
220.0000,118.6587,118.6587,1,0.0000,0.4541,0.0000,0.0000
